"","X","Gene_symbol",".T0.s1",".T0.s2",".T0.s3",".T96.s4",".T96.s5",".T96.s6"
"282",282,"4930486L24Rik",59.58325089,91.90933379,98.08904559,47.38806505,45.29930219,40.59584664
"283",283,"4930488B22Rik",40.36284738,74.62723684,39.81832544,64.39916532,83.22429938,49.72991214
"284",284,"4930502C15Rik",8.649181581,10.99769806,9.711786692,6.075392955,15.80208216,7.104273162
"285",285,"4930503L19Rik",206.6193378,161.0377216,231.1405233,396.1156207,393.9985819,357.2434504
"286",286,"4930507D05Rik",5.766121054,9.426598337,8.740608023,3.645235773,4.213888576,10.14896166
"287",287,"4930509G22Rik",5.766121054,7.069948753,3.884714677,2.430157182,3.160416432,2.029792332
"288",288,"4930513N10Rik",26.90856492,18.85319667,17.48121605,17.01110027,25.28333146,18.26813099
"289",289,"4930517O19Rik",0.961020176,2.356649584,3.884714677,1.215078591,2.106944288,1.014896166
"290",290,"4930518P08Rik",0,3.142199446,0,6.075392955,7.374305008,7.104273162
"291",291,"4930519F09Rik",4.805100878,3.142199446,0.971178669,2.430157182,3.160416432,7.104273162
"292",292,"4930519F16Rik",0.961020176,0,0,0,0,14.20854632
"293",293,"4930520E11Rik",11.53224211,0,25.2506454,8.505550137,13.69513787,6.089376996
"294",294,"4930520O04Rik",16.33734299,7.069948753,5.827072015,10.93570732,8.427777152,10.14896166
"295",295,"4930522H14Rik",0.961020176,2.356649584,0,1.215078591,3.160416432,3.044688498
"296",296,"4930522L14Rik",34.59672632,59.70178947,76.72311487,51.03330082,66.36874507,40.59584664
"297",297,"4930524J08Rik",7.688161405,2.356649584,4.855893346,0,0,3.044688498
"298",298,"4930526I15Rik",63.42733159,73.05613711,73.80957886,188.3371816,160.1277659,216.1728834
"299",299,"4930528A17Rik",8.649181581,3.142199446,6.798250685,0,3.160416432,2.029792332
"300",300,"4930528D03Rik",0,0.785549861,0.971178669,4.860314364,6.320832864,2.029792332
"301",301,"4930528H21Rik",3.844080703,2.356649584,0.971178669,2.430157182,2.106944288,0
"302",302,"4930529L06Rik",1.922040351,1.571099723,0,2.430157182,8.427777152,4.059584664
"303",303,"4930534D22Rik",8.649181581,1.571099723,3.884714677,8.505550137,2.106944288,2.029792332
"304",304,"4930535O05Rik",0,0.785549861,5.827072015,0,3.160416432,1.014896166
"305",305,"4930539M17Rik",0.961020176,10.99769806,3.884714677,1.215078591,0,1.014896166
"306",306,"4930542D17Rik",2.883060527,3.927749307,1.942357338,2.430157182,13.69513787,7.104273162
"307",307,"4930544F09Rik",4.805100878,3.142199446,6.798250685,3.645235773,8.427777152,2.029792332
"308",308,"4930546K05Rik",5.766121054,4.713299169,3.884714677,2.430157182,4.213888576,6.089376996
"309",309,"4930550C14Rik",3.844080703,10.2121482,7.769429354,18.22617887,24.22985931,26.38730032
"310",310,"4930555A03Rik",32.67468597,36.13529363,49.53011213,21.87141464,21.06944288,26.38730032
"311",311,"4930558J18Rik",1.922040351,16.49654709,20.39475205,12.15078591,9.481249296,10.14896166
"312",312,"4930563E22Rik",10.57122193,10.2121482,5.827072015,29.16188618,22.12291502,34.50646965
"313",313,"4930568G15Rik",0,0,0,6.075392955,2.106944288,4.059584664
"314",314,"4930577N17Rik",7.688161405,1.571099723,5.827072015,4.860314364,7.374305008,4.059584664
"315",315,"4930578G10Rik",29.79162545,38.49194321,30.10653875,26.731729,26.3368036,40.59584664
"316",316,"4930578L24Rik",23.06448422,28.27979501,10.68296536,21.87141464,16.8555543,23.34261182
"317",317,"4930578M01Rik",1.922040351,2.356649584,0,7.290471546,3.160416432,3.044688498
"318",318,"4930579G24Rik",172.0226114,184.6042174,157.3309444,139.734038,140.1117952,127.8769169
"319",319,"4930579K19Rik",0.961020176,1.571099723,0,0,3.160416432,5.07448083
"320",320,"4930581F22Rik",2.883060527,7.069948753,9.711786692,12.15078591,2.106944288,4.059584664
"321",321,"4930590J08Rik",24.98652457,16.49654709,28.16418141,41.3126721,21.06944288,15.22344249
"322",322,"4930594M22Rik",32.67468597,71.48503739,43.70304011,57.10869378,84.27777152,57.84908146
"323",323,"4930595M18Rik",0,3.927749307,0.971178669,6.075392955,12.64166573,17.25323482
"324",324,"4931406C07Rik",123.9716027,130.401277,132.080299,188.3371816,155.9138773,176.5919329
"325",325,"4931406H21Rik",46.12896843,21.20984626,31.07771741,19.44125746,36.87152504,20.29792332
"326",326,"4931408D14Rik",0,0,0.971178669,4.860314364,5.26736072,9.134065494
"327",327,"4931414P19Rik",134.5428246,90.33823406,82.55018688,82.62534419,96.91943725,89.31086261
"328",328,"4931415C17Rik",0,0,3.884714677,2.430157182,3.160416432,2.029792332
"329",329,"4931440P22Rik",7.688161405,10.99769806,9.711786692,3.645235773,9.481249296,5.07448083
"330",330,"4932443L11Rik",4.805100878,10.2121482,8.740608023,15.79602168,9.481249296,10.14896166
"331",331,"4933404O12Rik",505.4966124,402.2015291,514.7246947,466.590179,369.7687225,380.5860623
"332",332,"4933406B17Rik",3.844080703,7.069948753,6.798250685,4.860314364,6.320832864,8.119169328
"333",333,"4933407K13Rik",15.37632281,8.641048476,11.65414403,12.15078591,4.213888576,18.26813099
"334",334,"4933407O12Rik",10.57122193,2.356649584,4.855893346,2.430157182,6.320832864,9.134065494
"335",335,"4933408J17Rik",19.22040351,14.92544737,26.22182407,21.87141464,47.40624648,19.28302715
"336",336,"4933408N05Rik",3.844080703,3.142199446,1.942357338,1.215078591,3.160416432,2.029792332
"337",337,"4933409K07Rik",0.961020176,4.713299169,1.942357338,0,5.26736072,4.059584664
"338",338,"4933411K16Rik",14.41530264,1.571099723,4.855893346,15.79602168,11.58819358,26.38730032
"339",339,"4933412E12Rik",81.68671493,58.91623961,51.47246947,87.48565855,83.22429938,75.10231629
"340",340,"4933417C20Rik",21.14244386,24.3520457,21.36593072,19.44125746,9.481249296,17.25323482
"341",341,"4933421O10Rik",14.41530264,17.28209695,21.36593072,51.03330082,31.60416432,59.8788738
"342",342,"4933424G06Rik",1.922040351,0,10.68296536,0,0,2.029792332
"343",343,"4933424N20Rik",17.29836316,3.927749307,18.45239472,12.15078591,3.160416432,0
"344",344,"4933425B07Rik",9.610201757,21.99539612,10.68296536,9.720628728,34.76458075,14.20854632
"345",345,"4933426B08Rik",0,6.284398891,0,0,7.374305008,12.17875399
"346",346,"4933427D14Rik",112.4393606,155.5388726,189.3798405,173.7562385,162.2347102,156.2940096
"347",347,"4933427E11Rik",6.72714123,1.571099723,0,3.645235773,2.106944288,1.014896166
"348",348,"4933430I17Rik",15.37632281,14.92544737,3.884714677,31.59204337,14.74861002,13.19365016
"349",349,"4933431E20Rik",70.15447282,69.91393767,118.4837976,174.9713171,115.8819358,95.40023961
"350",350,"4933431K14Rik",11.53224211,7.855498614,25.2506454,6.075392955,11.58819358,8.119169328
"351",351,"4933432I03Rik",3.844080703,6.284398891,11.65414403,1.215078591,1.053472144,16.23833866
"352",352,"4933432K03Rik",2.883060527,3.927749307,11.65414403,1.215078591,9.481249296,1.014896166
"353",353,"4933434E20Rik",462.2507045,404.5581786,477.8199053,445.9338429,445.6187169,404.9435703
"354",354,"4933436H12Rik",3.844080703,3.142199446,3.884714677,13.3658645,4.213888576,9.134065494
"355",355,"4933439C10Rik",3.844080703,6.284398891,0.971178669,14.58094309,36.87152504,23.34261182
"356",356,"4933440N22Rik",8.649181581,13.35434764,19.42357338,15.79602168,8.427777152,8.119169328
"357",357,"5031425E22Rik",70.15447282,58.91623961,38.84714677,87.48565855,60.04791221,54.80439297
"358",358,"5031434C07Rik",4.805100878,2.356649584,0.971178669,1.215078591,2.106944288,5.07448083
"359",359,"5031434O11Rik",0.961020176,7.855498614,5.827072015,20.65633605,12.64166573,7.104273162
"360",360,"5031439G07Rik",2039.284813,1963.874654,2019.080453,2277.05728,2072.179707,2052.120048
"361",361,"5033406O09Rik",13.45428246,11.78324792,10.68296536,14.58094309,11.58819358,7.104273162
"362",362,"5033417F24Rik",3.844080703,3.927749307,15.53885871,4.860314364,11.58819358,10.14896166
"363",363,"5033421B08Rik",17.29836316,9.426598337,2.913536008,26.731729,20.01597074,14.20854632
"364",364,"5330416C01Rik",2.883060527,3.927749307,0,1.215078591,2.106944288,4.059584664
"365",365,"5330434G04Rik",45.16794826,19.63874654,29.13536008,43.74282928,42.13888576,51.75970447
"366",366,"5330438D12Rik",7.688161405,9.426598337,5.827072015,19.44125746,29.49722003,18.26813099
"367",367,"5430400D12Rik",6.72714123,7.069948753,0,1.215078591,16.8555543,10.14896166
"368",368,"5430401H09Rik",2.883060527,0.785549861,1.942357338,3.645235773,2.106944288,6.089376996
"369",369,"5430403N17Rik",13.45428246,14.92544737,6.798250685,9.720628728,8.427777152,9.134065494
"370",370,"5430405H02Rik",11.53224211,6.284398891,3.884714677,2.430157182,18.96249859,7.104273162
"371",371,"5430416N02Rik",64.38835177,53.41739058,51.47246947,109.3570732,63.20832864,119.7577476
"372",372,"5430425K12Rik",3.844080703,7.855498614,1.942357338,3.645235773,4.213888576,10.14896166
"373",373,"5430440P10Rik",3.844080703,3.142199446,0,1.215078591,1.053472144,5.07448083
"374",374,"5530601H04Rik",24.98652457,23.56649584,6.798250685,37.66743632,24.22985931,29.43198882
"375",375,"5730408K05Rik",24.98652457,35.34974376,54.38600548,251.5212683,273.9027574,219.2175719
"376",376,"5730409E04Rik",69.19345265,84.83938503,78.66547221,80.19518701,103.2402701,113.6683706
"377",377,"5730409K12Rik",20.18142369,13.35434764,3.884714677,40.0975935,35.8180529,16.23833866
"378",378,"5730420D15Rik",1.922040351,4.713299169,2.913536008,0,0,3.044688498
"379",379,"5730455P16Rik",199.8921965,224.6672604,169.9562671,219.929225,220.1756781,241.5452875
"380",380,"5730480H06Rik",4.805100878,0,8.740608023,2.430157182,2.106944288,0
"381",381,"5730488B01Rik",0.961020176,0.785549861,0,1.215078591,4.213888576,4.059584664
"382",382,"5830417I10Rik",745.7516563,671.6451315,942.0433091,607.5392955,522.5221834,536.8800718
"383",383,"5830433I10Rik",5.766121054,9.426598337,17.48121605,18.22617887,25.28333146,21.31281949
"384",384,"5830444B04Rik",6.72714123,10.2121482,4.855893346,21.87141464,21.06944288,19.28302715
"385",385,"5830448L01Rik",1.922040351,5.49884903,20.39475205,8.505550137,9.481249296,8.119169328
"386",386,"5930403N24Rik",0,0,5.827072015,0,2.106944288,6.089376996
"387",387,"5930430L01Rik",12.49326228,21.99539612,18.45239472,32.80712196,33.71110861,23.34261182
"388",388,"6030442K20Rik",4.805100878,5.49884903,4.855893346,8.505550137,3.160416432,1.014896166
"389",389,"6030443J06Rik",3.844080703,6.284398891,0,6.075392955,9.481249296,8.119169328
"390",390,"6030458C11Rik",690.0124861,613.5144418,734.2110739,665.8630679,724.7888351,705.3528354
"391",391,"6230400D17Rik",5.766121054,0,3.884714677,0,2.106944288,3.044688498
"392",392,"6330403K07Rik",51.89508949,61.27288919,67.01132818,86.27057996,82.17082723,86.26617411
"393",393,"6330403L08Rik",65.34937195,51.84629085,76.72311487,55.89361519,67.42221722,89.31086261
"394",394,"6330409D20Rik",9.610201757,6.284398891,21.36593072,9.720628728,30.55069218,23.34261182
"395",395,"6330415B21Rik",14.41530264,7.855498614,1.942357338,8.505550137,10.53472144,6.089376996
"396",396,"6330415G19Rik",1.922040351,0.785549861,1.942357338,2.430157182,6.320832864,1.014896166
"397",397,"6330418K02Rik",25.94754474,20.4242964,31.07771741,18.22617887,22.12291502,23.34261182
"398",398,"6330549D23Rik",4.805100878,4.713299169,1.942357338,1.215078591,2.106944288,1.014896166
"399",399,"6430548M08Rik",452.6405027,487.0409141,426.3474358,436.2132142,445.6187169,413.0627396
"400",400,"6430571L13Rik",5.766121054,11.78324792,5.827072015,7.290471546,8.427777152,10.14896166
"401",401,"6430573P05Rik",1.922040351,7.855498614,0,9.720628728,4.213888576,10.14896166
"402",402,"6430584L05Rik",4.805100878,12.56879778,6.798250685,2.430157182,9.481249296,16.23833866
"403",403,"6430590A10Rik",0.961020176,0,6.798250685,1.215078591,3.160416432,0
"404",404,"6530402F18Rik",66.31039212,36.92084349,35.93361076,441.0735285,473.0089927,423.2117012
"405",405,"6530409C15Rik",4.805100878,16.49654709,12.6253227,14.58094309,20.01597074,14.20854632
"406",406,"6820408C15Rik",0,0,0.971178669,2.430157182,12.64166573,9.134065494
"407",407,"6820431F20Rik",3887.326611,3944.245854,3766.230879,5358.496586,5732.995408,5595.122563
"408",408,"8030431J09Rik",27.86958509,25.92314543,22.33710939,66.82932251,44.24583005,64.95335463
"409",409,"8030453O22Rik",1.922040351,5.49884903,4.855893346,1.215078591,1.053472144,3.044688498
"410",410,"8030474K03Rik",162.4124097,175.1776191,137.907371,121.5078591,152.7534609,185.7259984
"411",411,"8430429K09Rik",27.86958509,40.06304293,21.36593072,63.18408673,50.56666291,40.59584664
"412",412,"8430431K14Rik",26.90856492,10.2121482,14.56768004,3.645235773,10.53472144,8.119169328
"413",413,"8430432A02Rik",4.805100878,3.142199446,1.942357338,4.860314364,3.160416432,2.029792332
"414",414,"9030607L20Rik",33.63570615,9.426598337,19.42357338,23.08649323,22.12291502,19.28302715
"415",415,"9030612E09Rik",22.10346404,21.20984626,5.827072015,13.3658645,11.58819358,13.19365016
"416",416,"9030622O22Rik",0.961020176,2.356649584,3.884714677,1.215078591,2.106944288,1.014896166
"417",417,"9130002K18Rik",33.63570615,40.84859279,52.44364814,63.18408673,75.84999437,59.8788738
"418",418,"9130004C02Rik",24.02550439,18.06764681,29.13536008,2.430157182,8.427777152,6.089376996
"419",419,"9130019P16Rik",0.961020176,0,4.855893346,6.075392955,2.106944288,1.014896166
"420",420,"9130023H24Rik",81.68671493,64.41508864,67.98250685,65.61424392,60.04791221,49.72991214
"421",421,"9130024F11Rik",0.961020176,12.56879778,2.913536008,3.645235773,1.053472144,1.014896166
"422",422,"9130213A22Rik",20.18142369,32.20754432,18.45239472,69.25947969,110.6145751,70.02783546
"423",423,"9130221H12Rik",31.7136658,0,24.27946673,37.66743632,0,20.29792332
"424",424,"9130401M01Rik",579.4951659,582.8779972,576.8801295,548.0004446,565.7145413,564.2822683
"425",425,"9130604C24Rik",2.883060527,0,1.942357338,3.645235773,2.106944288,5.07448083
"426",426,"9230105E05Rik",0,1.571099723,1.942357338,4.860314364,5.26736072,2.029792332
"427",427,"9230114K14Rik",10.57122193,5.49884903,16.51003738,13.3658645,8.427777152,14.20854632
"428",428,"9230116L04Rik",2.883060527,3.927749307,0,0,1.053472144,1.014896166
"429",429,"9330020H09Rik",32.67468597,32.20754432,27.19300274,20.65633605,32.65763646,33.49157348
"430",430,"9330104G04Rik",13.45428246,8.641048476,10.68296536,37.66743632,25.28333146,25.37240415
"431",431,"9330117O12Rik",8.649181581,7.069948753,0,7.290471546,7.374305008,12.17875399
"432",432,"9330133O14Rik",42.28488773,33.77864404,36.90478943,40.0975935,29.49722003,35.52136581
"433",433,"9330136K24Rik",2.883060527,0.785549861,0,2.430157182,8.427777152,1.014896166
"434",434,"9330151L19Rik",51.89508949,48.70409141,44.67421878,72.90471546,77.95693866,65.96825079
"435",435,"9330154J02Rik",28.83060527,25.13759557,28.16418141,12.15078591,5.26736072,6.089376996
"436",436,"9330159F19Rik",852.4248958,902.5967908,885.7149463,623.3353172,646.8318964,601.8334265
"437",437,"9330159M07Rik",10.57122193,10.2121482,5.827072015,14.58094309,29.49722003,15.22344249
"438",438,"9330188P03Rik",16.33734299,9.426598337,7.769429354,35.23727914,22.12291502,28.41709265
"439",439,"9430015G10Rik",93.21895704,88.76713434,74.78075753,193.197496,219.122206,202.9792332
"440",440,"9430018G01Rik",32.67468597,20.4242964,49.53011213,98.42136587,88.4916601,88.29596645
"441",441,"9430037G07Rik",0.961020176,1.571099723,5.827072015,7.290471546,0,2.029792332
"442",442,"9430038I01Rik",28.83060527,22.78094598,29.13536008,31.59204337,43.1923579,41.61074281
"443",443,"9430060I03Rik",2.883060527,6.284398891,0.971178669,0,4.213888576,2.029792332
"444",444,"9430078G10Rik",1.922040351,1.571099723,4.855893346,2.430157182,4.213888576,7.104273162
"445",445,"9430083A17Rik",4.805100878,4.713299169,3.884714677,4.860314364,10.53472144,8.119169328
"446",446,"9430085M18Rik",30.75264562,12.56879778,20.39475205,29.16188618,30.55069218,24.35750799
"447",447,"9430091E24Rik",1.922040351,2.356649584,10.68296536,15.79602168,7.374305008,10.14896166
"448",448,"9530018F02Rik",2.883060527,7.069948753,1.942357338,3.645235773,10.53472144,10.14896166
"449",449,"9530020I12Rik",0,5.49884903,4.855893346,2.430157182,8.427777152,8.119169328
"450",450,"9530026F06Rik",0,3.927749307,3.884714677,7.290471546,5.26736072,2.029792332
"451",451,"9530036M11Rik",3.844080703,2.356649584,1.942357338,0,1.053472144,1.014896166
"452",452,"9530051G07Rik",23.06448422,18.85319667,10.68296536,23.08649323,11.58819358,15.22344249
"453",453,"9530052C20Rik",0.961020176,0.785549861,6.798250685,0,8.427777152,9.134065494
"454",454,"9530059O14Rik",150.8801676,123.3313282,146.6479791,100.8515231,132.7374901,71.04273162
"455",455,"9530068E07Rik",1282.961935,1305.58387,1319.831811,1290.413464,1154.60547,1168.145487
"456",456,"9530080O11Rik",1.922040351,0,2.913536008,0,4.213888576,4.059584664
"457",457,"9530082P21Rik",13.45428246,11.78324792,24.27946673,21.87141464,15.80208216,18.26813099
"458",458,"9630009A06Rik",8.649181581,0,3.884714677,9.720628728,7.374305008,4.059584664
"459",459,"9630028I04Rik",0,0,0,26.731729,21.06944288,13.19365016
"460",460,"9930012K11Rik",8.649181581,15.71099723,27.19300274,20.65633605,25.28333146,26.38730032
"461",461,"9930014A18Rik",136.4648649,135.900126,142.7632644,143.3792737,185.4110973,173.5472444
"462",462,"A030010E16Rik",4.805100878,4.713299169,2.913536008,3.645235773,3.160416432,7.104273162
"463",463,"A130010J15Rik",145.1140465,116.2613795,143.734443,267.31729,224.3895667,209.0686102
"464",464,"A130014A01Rik",2.883060527,15.71099723,3.884714677,18.22617887,11.58819358,8.119169328
"465",465,"A130051J06Rik",1.922040351,1.571099723,3.884714677,4.860314364,3.160416432,1.014896166
"466",466,"A230006K03Rik",12.49326228,16.49654709,22.33710939,193.197496,179.0902645,225.3069489
"467",467,"A230045G11Rik",69.19345265,70.69948753,96.14668825,69.25947969,74.79652222,103.5194089
"468",468,"A230051N06Rik",6.72714123,6.284398891,9.711786692,10.93570732,2.106944288,10.14896166
"469",469,"A230054N11Rik",2.883060527,0,0,3.645235773,4.213888576,2.029792332
"470",470,"A230057D06Rik",11.53224211,21.99539612,27.19300274,55.89361519,77.95693866,65.96825079
"471",471,"A230072C01Rik",0,7.855498614,3.884714677,0,11.58819358,13.19365016
"472",472,"A230072E10Rik",18.25938334,3.927749307,3.884714677,18.22617887,23.17638717,14.20854632
"473",473,"A230072I06Rik",10.57122193,12.56879778,4.855893346,8.505550137,5.26736072,5.07448083
"474",474,"A230087F16Rik",21.14244386,10.2121482,12.6253227,27.94680759,21.06944288,22.32771565
"475",475,"A230103J11Rik",3.844080703,3.142199446,0,2.430157182,2.106944288,0
"476",476,"A330001L22Rik",4.805100878,6.284398891,4.855893346,2.430157182,3.160416432,9.134065494
"477",477,"A330009N23Rik",2.883060527,0,0,10.93570732,3.160416432,4.059584664
"478",478,"A330023F24Rik",26.90856492,8.641048476,6.798250685,30.37696478,49.51319077,46.68522364
"479",479,"A330035P11Rik",2.883060527,4.713299169,1.942357338,8.505550137,7.374305008,7.104273162
"480",480,"A330049N07Rik",0,2.356649584,0,17.01110027,8.427777152,14.20854632
"481",481,"A330069E16Rik",67.2714123,57.34513988,67.98250685,143.3792737,111.6680473,159.3386981
"482",482,"A330074K22Rik",14.41530264,14.13989751,35.93361076,23.08649323,17.90902645,6.089376996
