gene,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000280159,ENSG00000280159,36.04171228,-1.245513093,0.45189738,-2.756185692,0.005847979,0.038451602
ENSG00000230510,PPP5D1P,68.93104146,-1.036046313,0.375933441,-2.755930171,0.005852549,0.03846913
ENSG00000135040,NAA35,192.7907418,0.781443991,0.283603715,2.755408156,0.005861896,0.038518034
ENSG00000132003,ZSWIM4,82.8081609,0.91724115,0.332958822,2.754818585,0.005872469,0.038574958
ENSG00000090520,DNAJB11,911.7971557,-0.449080588,0.163147613,-2.752602872,0.005912357,0.038824348
ENSG00000141646,SMAD4,395.7845145,-0.531570739,0.19323589,-2.750890316,0.005943354,0.039002536
ENSG00000188342,GTF2F2,202.1680378,-0.631226092,0.229459056,-2.750931269,0.005942611,0.039002536
ENSG00000238213,TARDBPP2,56.33392852,-1.211177679,0.440324843,-2.750645795,0.005947792,0.039018982
ENSG00000213650,ENSG00000213650,33.38176139,-1.273625917,0.463116987,-2.750117037,0.005957398,0.039062002
ENSG00000272449,ENSG00000272449,309.714132,0.721549719,0.262374847,2.750072,0.005958217,0.039062002
ENSG00000111229,ARPC3,78.04218192,-0.876513706,0.318818329,-2.749257578,0.005973043,0.039146493
ENSG00000206987,U8,37.25583278,1.452087953,0.528237837,2.748928326,0.005979046,0.039173126
ENSG00000119318,RAD23B,1325.48454,-0.508811718,0.185178037,-2.747689341,0.006001684,0.039285118
ENSG00000130720,FIBCD1,949.9846336,0.663151907,0.241358509,2.747580393,0.006003679,0.039285118
ENSG00000140534,TICRR,139.281973,-0.759074248,0.276246176,-2.747818115,0.005999328,0.039285118
ENSG00000263443,ENSG00000263443,29.07523904,-1.392062101,0.506652599,-2.747567275,0.006003919,0.039285118
ENSG00000064703,DDX20,504.9088494,-0.52874931,0.192537117,-2.746220141,0.00602863,0.039421266
ENSG00000235655,H3P6,278.329303,-0.726472776,0.264532101,-2.746255642,0.006027977,0.039421266
ENSG00000172869,DMXL1,463.8308035,-0.513604088,0.187102455,-2.745041943,0.006050316,0.039537477
ENSG00000293294,MTHFD2P1,23.46988685,1.624115064,0.591632816,2.745140264,0.006048504,0.039537477
ENSG00000275700,AATF,287.0842649,-0.52868455,0.192679795,-2.743850491,0.006072319,0.039668423
ENSG00000166965,RCCD1,28.31941304,1.996111576,0.727751867,2.742846384,0.006090917,0.039777057
ENSG00000115808,STRN,245.0996835,-0.597699833,0.21796674,-2.742160728,0.006103647,0.039847304
ENSG00000155329,ZCCHC10,95.85906775,-0.809755111,0.295390458,-2.741304228,0.006119582,0.039938427
ENSG00000042753,AP2S1,183.7358334,-0.689017228,0.25135628,-2.741197583,0.006121568,0.039938488
ENSG00000129667,RHBDF2,112.7840816,0.723916367,0.264203714,2.739993147,0.006144047,0.040062276
ENSG00000260456,C16orf95,67.48412454,1.115354352,0.407068323,2.739968424,0.006144509,0.040062276
ENSG00000105323,HNRNPUL1,924.0548635,-0.513692453,0.187537338,-2.739147613,0.006159871,0.040149478
ENSG00000250186,ENSG00000250186,13.20967838,3.407948773,1.244297287,2.738854137,0.006165372,0.040172371
ENSG00000196961,AP2A1,950.4173177,-0.491514147,0.179637027,-2.736151645,0.006216237,0.040490737
ENSG00000099901,RANBP1,480.4894946,-0.611633921,0.223569762,-2.735763172,0.00622358,0.040525497
ENSG00000242265,PEG10,1117.138671,-0.454046673,0.16597999,-2.735550679,0.0062276,0.040538603
ENSG00000130338,TULP4,558.7274715,-0.47608205,0.174061975,-2.735129543,0.006235573,0.040564361
ENSG00000270433,H3P37,47.69960816,-1.125206415,0.411374799,-2.735234189,0.006233591,0.040564361
ENSG00000285095,ENSG00000285095,507.5820159,0.480014168,0.17551338,2.734914954,0.006239639,0.040577746
ENSG00000267062,ENSG00000267062,14.85402703,3.369265079,1.232009869,2.734771177,0.006242365,0.040582407
ENSG00000162571,TTLL10,505.2678701,0.662419745,0.242234952,2.734616697,0.006245295,0.040588392
ENSG00000126773,PCNX4,83.95767065,1.531274237,0.560064327,2.734104216,0.006255024,0.040625478
ENSG00000164669,INTS4P1,21.5007638,-1.886079424,0.68982392,-2.734146162,0.006254228,0.040625478
ENSG00000174839,DENND6A,66.24601057,-0.93591186,0.342336206,-2.733896807,0.006258966,0.04063801
ENSG00000136059,VILL,65.73447813,1.703577145,0.623172684,2.733716014,0.006262403,0.040647262
ENSG00000281376,ABALON,22.40091545,2.701460761,0.988240855,2.733605625,0.006264503,0.040647829
ENSG00000162599,NFIA,170.9318879,0.671557538,0.24572258,2.732990749,0.00627621,0.040710712
ENSG00000120742,SERP1,345.4971103,0.581558793,0.212820381,2.732627344,0.006283138,0.040742568
ENSG00000083290,ULK2,249.7752755,0.58616083,0.214693182,2.730225638,0.006329099,0.04102743
ENSG00000116539,ASH1L,826.7225541,-0.452926707,0.165921236,-2.729769363,0.006337865,0.041071072
ENSG00000143748,NVL,188.0926027,-0.619344856,0.226944747,-2.729055705,0.006351597,0.041146862
ENSG00000008130,NADK,299.8397132,-0.580465084,0.212717963,-2.728801445,0.006356496,0.041165396
ENSG00000268858,ENSG00000268858,70.38158661,1.409506092,0.51663753,2.728230162,0.006367516,0.041223545
ENSG00000100968,NFATC4,60.41863783,2.025477804,0.742447834,2.728107905,0.006369877,0.041223563
ENSG00000247416,ENSG00000247416,14.60254449,2.105902895,0.771953264,2.728018643,0.006371601,0.041223563
ENSG00000183020,AP2A2,919.8255412,-0.482688541,0.176958359,-2.727695624,0.006377843,0.041250735
ENSG00000176984,ENSG00000176984,280.6533254,0.629761048,0.230941448,2.726929498,0.00639267,0.041333397
ENSG00000120314,WDR55,63.05599712,-0.929907918,0.341111667,-2.72610997,0.006408564,0.041414363
ENSG00000225127,LINC00237,19.97353155,2.52245127,0.925306022,2.726072467,0.006409292,0.041414363
ENSG00000117395,EBNA1BP2,110.5122153,-0.913918766,0.335291598,-2.72574312,0.006415691,0.041430766
ENSG00000129951,PLPPR3,63.58482127,0.927211514,0.340175723,2.725683968,0.006416841,0.041430766
ENSG00000187189,TSPYL4,110.2907012,0.805014026,0.295350236,2.72562513,0.006417984,0.041430766
ENSG00000255760,LINC02422,98.02104568,0.94020689,0.345018501,2.725091226,0.006428372,0.041484566
ENSG00000081026,MAGI3,699.9138761,-0.532493961,0.195480546,-2.724025339,0.006449156,0.041596947
ENSG00000176393,RNPEP,98.08490889,-0.754844739,0.277110261,-2.723986961,0.006449905,0.041596947
ENSG00000222426,RNU2-50P,15.07131423,1.979251303,0.72665745,2.723774872,0.006454048,0.041610381
ENSG00000163728,TTC14,168.672256,-0.677028823,0.248579146,-2.723594615,0.006457572,0.041619811
ENSG00000054803,CBLN4,17.38495603,3.068127851,1.126641452,2.723251345,0.006464286,0.041649795
ENSG00000225057,ENSG00000225057,38.74828363,-1.146259953,0.421004032,-2.722681654,0.006475442,0.041708373
ENSG00000126562,WNK4,113.2181108,1.389684534,0.510449474,2.722472264,0.006479547,0.041721509
ENSG00000241015,TPM3P9,20.14045403,-2.096635478,0.770194691,-2.722214917,0.006484596,0.041740709
ENSG00000164031,DNAJB14,735.3587926,-0.500361096,0.183829399,-2.721877454,0.006491221,0.041770045
ENSG00000217733,CCT7P1,441.0271403,-0.573526476,0.210721243,-2.721730695,0.006494104,0.041775289
ENSG00000111206,FOXM1,178.7023022,-0.661759641,0.243149655,-2.721614562,0.006496386,0.041776666
ENSG00000252481,SCARNA13,588.259187,0.59226295,0.21765334,2.721129617,0.006505925,0.041824689
ENSG00000114019,AMOTL2,98.8648929,-0.792667115,0.29131805,-2.720968076,0.006509105,0.041831819
ENSG00000236051,MYCBP2-AS1,25.85430398,2.645412961,0.972468285,2.720307698,0.00652212,0.041902128
ENSG00000113328,CCNG1,80.55829411,-0.832723677,0.306219446,-2.719369023,0.006540659,0.042007878
ENSG00000183576,SETD3,364.4889419,-0.505235317,0.185807638,-2.719131037,0.006545367,0.042024753
ENSG00000196586,MYO6,50.94915973,1.125559106,0.414074812,2.718250599,0.006562811,0.042123363
ENSG00000185100,ADSS1,25.2718983,1.472402849,0.541772692,2.717750214,0.006572744,0.042160321
ENSG00000197461,PDGFA,102.3622772,1.358963597,0.500027324,2.717778671,0.006572179,0.042160321
ENSG00000108932,SLC16A6,44.4862672,-1.215954649,0.447477676,-2.71735265,0.006580645,0.042197603
ENSG00000155846,PPARGC1B,141.1929181,-0.715470317,0.263307001,-2.717247601,0.006582734,0.042197603
ENSG00000213857,ACTBP15,251.9628823,-0.782728017,0.288085934,-2.716994911,0.006587762,0.042216436
ENSG00000172209,GPR22,125.4091161,-0.718131678,0.264323064,-2.716871046,0.006590228,0.042218844
ENSG00000198198,SZT2,274.0010228,0.663755355,0.244448654,2.71531606,0.006621255,0.042404161
ENSG00000100380,ST13,433.1280176,-0.560922835,0.206598961,-2.715032214,0.006626932,0.04242707
ENSG00000185839,ENSG00000185839,58.16361322,-1.414152283,0.521200999,-2.713257047,0.00666254,0.042641525
ENSG00000156521,TYSND1,48.47080735,1.022586211,0.377023606,2.712260441,0.006682606,0.042742865
ENSG00000213018,PABPN1P1,81.6150397,-0.824173948,0.303862236,-2.712327657,0.006681251,0.042742865
ENSG00000186448,ZNF197,41.26449149,1.09726087,0.404616465,2.711854227,0.006690801,0.042781731
ENSG00000107872,FBXL15,804.6619322,2.795889132,1.031264275,2.71112769,0.00670548,0.042862021
ENSG00000115866,DARS1,587.448952,-0.599148385,0.221016536,-2.71087583,0.006710575,0.042881021
ENSG00000158856,DMTN,204.2656606,0.620887611,0.229079187,2.710362388,0.006720973,0.042933883
ENSG00000165417,GTF2A1,406.1667824,-0.528583318,0.195211241,-2.70775042,0.006774094,0.04324587
ENSG00000286070,ENSG00000286070,87.76342595,-0.967546024,0.357323867,-2.707756498,0.00677397,0.04324587
ENSG00000111245,MYL2,26.02667437,-1.376379029,0.50855324,-2.706460054,0.006800476,0.043400575
ENSG00000175115,PACS1,180.8674562,-0.611515622,0.225992096,-2.705915975,0.006811628,0.043458014
ENSG00000110075,PPP6R3,441.1795717,-0.5627994,0.20802752,-2.705408397,0.006822046,0.043501606
ENSG00000119729,RHOQ,136.7284062,0.774681848,0.28634934,2.705373259,0.006822768,0.043501606
ENSG00000132975,GPR12,106.7268732,-0.842777786,0.311555391,-2.705065646,0.006829089,0.04351444
ENSG00000198162,MAN1A2,497.3234,-0.476142239,0.176015065,-2.705122078,0.006827929,0.04351444
ENSG00000282897,ENSG00000282897,16.21296123,2.831529895,1.046819349,2.704888764,0.006832727,0.043523886
ENSG00000213260,YWHAZP5,55.07154637,-1.109392432,0.410477729,-2.702686049,0.006878168,0.043799531
ENSG00000121691,CAT,62.57327238,0.904227295,0.334601529,2.702400365,0.006884081,0.043823372
ENSG00000252139,ENSG00000252139,22.29512728,1.528658651,0.565710695,2.702191533,0.006888407,0.043837092
ENSG00000214904,DUTP8,58.95095179,-1.018938577,0.377186093,-2.701421383,0.00690438,0.043924905
ENSG00000115128,SF3B6,304.5529295,-0.598717455,0.221666378,-2.700984521,0.006913456,0.043968794
ENSG00000115112,TFCP2L1,31.87982057,1.308575141,0.484551804,2.700588729,0.006921687,0.044007289
ENSG00000162458,FBLIM1,286.0229569,2.215290358,0.820509134,2.699897256,0.006936089,0.04408498
ENSG00000272273,IER3-AS1,16.94140801,2.709217689,1.003576479,2.699562761,0.006943066,0.044115441
ENSG00000104522,GFUS,88.80740297,-0.90079943,0.33379329,-2.698674467,0.006961624,0.044219446
ENSG00000226624,RPL13AP16,641.6518742,0.487150879,0.180525834,2.698510614,0.006965052,0.044227312
ENSG00000166886,NAB2,156.8083283,-0.761777192,0.282389867,-2.697608101,0.006983961,0.044333444
ENSG00000293105,ENSG00000293105,19.68852348,2.469552292,0.915501048,2.697487127,0.006986499,0.044335622
ENSG00000259863,SH3RF3-AS1,75.07630022,1.057405203,0.392083103,2.696890516,0.006999028,0.044401182
ENSG00000265236,SNORD84,13.75915273,2.313006264,0.857759611,2.696567003,0.00700583,0.044430381
ENSG00000130638,ATXN10,357.9614745,-0.591670222,0.219452915,-2.696114667,0.007015351,0.044462843
ENSG00000279762,ENSG00000279762,14.60021442,2.714296865,1.006740717,2.696123062,0.007015174,0.044462843
ENSG00000236869,ZKSCAN7-AS1,37.17439791,1.40129404,0.519803051,2.695817267,0.007021617,0.044474647
ENSG00000247596,TWF2,560.7726286,0.695814582,0.258099965,2.695911181,0.007019638,0.044474647
ENSG00000109919,MTCH2,235.6512714,-0.62893359,0.233313887,-2.695654337,0.007025053,0.044482456
ENSG00000146143,PRIM2,78.44823665,-0.915651495,0.339706712,-2.695417734,0.007030043,0.044489474
ENSG00000166535,A2ML1,37.50276836,1.374387654,0.509902514,2.695392976,0.007030566,0.044489474
ENSG00000159322,ADPGK,105.1192296,0.820085542,0.304284217,2.695130063,0.007036116,0.044510651
ENSG00000226948,RPS4XP2,297.1074406,-0.56667019,0.210269722,-2.694968085,0.007039537,0.044518351
ENSG00000168412,MTNR1A,135.1043989,0.910395865,0.337902948,2.694252507,0.00705467,0.044600086
ENSG00000176720,BOK,69.74198885,-0.904908282,0.335899461,-2.693985516,0.007060323,0.044621862
ENSG00000167272,POP5,98.52139514,-0.862155612,0.3200537,-2.693784234,0.007064588,0.04463485
ENSG00000266439,RN7SL493P,22.19803278,1.640261212,0.60897609,2.693473912,0.007071168,0.044662452
ENSG00000134438,RAX,95.62978661,1.042812179,0.387195843,2.693242189,0.007076085,0.044679536
ENSG00000228481,PRKCE-AS1,51.57708024,1.064818087,0.395513549,2.692241743,0.007097348,0.044799791
ENSG00000217085,HMGB3P19,53.84345465,-1.00539275,0.373463428,-2.692078189,0.00710083,0.044807765
ENSG00000215414,PSMA6P1,215.3063842,-0.645561076,0.239852554,-2.691491357,0.007113334,0.044872653
ENSG00000205250,E2F4,325.2149558,-0.528249887,0.196301902,-2.691007483,0.00712366,0.04492376
ENSG00000107625,DDX50,534.1740501,-0.513546527,0.19085168,-2.690814814,0.007127775,0.044935682
ENSG00000100219,XBP1,254.8619007,0.643964211,0.239401477,2.689892387,0.007147506,0.045038711
ENSG00000178537,SLC25A20,76.88646354,0.976279407,0.362950412,2.689842398,0.007148577,0.045038711
ENSG00000274750,H3C6,18.65674774,-1.711024655,0.636245583,-2.689251918,0.007161235,0.045104394
ENSG00000168280,KIF5C,2846.015595,-0.405126626,0.150656273,-2.689079036,0.007164945,0.045113694
ENSG00000237225,OR13K1P,35.90829911,1.190139291,0.442604548,2.688945011,0.007167823,0.045117746
ENSG00000130653,PNPLA7,166.9884579,0.661708294,0.246174724,2.687961963,0.007188959,0.045236689
ENSG00000213920,MDP1,147.9440454,0.759320077,0.28250312,2.687828992,0.007191822,0.045240613
ENSG00000164900,GBX1,32.9463879,1.875436997,0.697845519,2.687467279,0.007199616,0.045247366
ENSG00000205181,LINC00654,32.61847717,1.426377903,0.530716393,2.687646212,0.007195759,0.045247366
ENSG00000254565,MTND2P26,229.7372393,0.603438936,0.224529631,2.687569273,0.007197417,0.045247366
ENSG00000197930,ERO1A,120.7453641,0.82090635,0.305496379,2.687123012,0.007207041,0.045279942
ENSG00000240682,ISY1,149.6961456,-0.660629373,0.245868727,-2.686919076,0.007211442,0.045293508
ENSG00000065883,CDK13,563.0079949,-0.46955678,0.174772609,-2.686672605,0.007216765,0.045312825
ENSG00000273796,BNAT1,13.24447259,2.898578523,1.078914618,2.686568959,0.007219004,0.045312825
ENSG00000173457,PPP1R14B,595.9727126,-0.521764576,0.194256051,-2.685963045,0.007232109,0.045380977
ENSG00000115825,PRKD3,73.53636296,1.07160153,0.399026424,2.685540271,0.007241265,0.045424319
ENSG00000240751,RABGGTBP1,48.12153548,-1.104486663,0.411340401,-2.685091621,0.007250993,0.04547122
ENSG00000005108,THSD7A,541.1143183,0.469216346,0.174758405,2.684942946,0.007254219,0.045477333
ENSG00000225918,RPL7P59,368.6367923,-0.504180074,0.187852478,-2.683914956,0.007276561,0.045603246
ENSG00000287177,ENSG00000287177,18.17213922,1.996912459,0.744091392,2.683692459,0.007281405,0.045619449
ENSG00000181143,MUC16,2274.903881,0.46756801,0.174274006,2.682947499,0.007297645,0.045707015
ENSG00000254650,MTCYBP41,194.1953428,0.642650932,0.239604062,2.682137047,0.007315348,0.045803696
ENSG00000285427,SOD2-OT1,13.03819495,-3.264243396,1.217252079,-2.681649472,0.007326018,0.045856286
ENSG00000114030,KPNA1,847.9783049,-0.515032508,0.192070816,-2.681471968,0.007329906,0.045866407
ENSG00000119703,ZC2HC1C,37.6131647,1.156195265,0.431231073,2.681150173,0.007336958,0.04589632
ENSG00000090621,PABPC4,317.5568743,-0.548550032,0.204606684,-2.680997619,0.007340304,0.045903033
ENSG00000145912,NHP2,98.17659686,-0.860757384,0.321230323,-2.67956454,0.007371799,0.046077417
ENSG00000174485,DENND4A,355.7449705,-0.533365229,0.199052433,-2.67952128,0.007372752,0.046077417
ENSG00000234608,MAPKAPK5-AS1,123.2822835,0.870844392,0.325048063,2.679125002,0.007381483,0.046117717
ENSG00000226049,TLK2P1,188.7074162,-0.634273768,0.236763366,-2.678935419,0.007385664,0.046129567
ENSG00000144320,LNPK,131.9968496,-0.671589076,0.250729818,-2.678536927,0.007394458,0.046170217
ENSG00000167600,CYP2S1,13.07329278,2.486309099,0.928483799,2.677816353,0.007410384,0.046255358
ENSG00000170871,KIAA0232,993.5023721,-0.461344395,0.172313423,-2.677356112,0.007420572,0.046304643
ENSG00000085552,IGSF9,89.48978322,0.957457424,0.357675369,2.676889452,0.007430915,0.046329761
ENSG00000149100,EIF3M,276.4514444,-0.57167881,0.213571667,-2.676753977,0.00743392,0.046329761
ENSG00000168824,NSG1,31.70244352,1.361307587,0.508604578,2.67655394,0.007438359,0.046329761
ENSG00000182263,FIGN,194.2685754,-0.60183062,0.224845227,-2.676643968,0.007436361,0.046329761
ENSG00000185664,PMEL,27.74427796,1.349514702,0.504143727,2.676845173,0.007431897,0.046329761
ENSG00000248050,SYBU-AS1,18.05324997,2.694524663,1.006700418,2.67659039,0.00743755,0.046329761
ENSG00000187942,LDLRAD2,1127.088099,0.598321684,0.223587914,2.676001909,0.007450622,0.046391836
ENSG00000233402,TARDBPP1,44.17301584,-1.114145213,0.416468015,-2.675223963,0.007467934,0.046485302
ENSG00000099282,TSPAN15,51.29755893,1.077554493,0.402858127,2.674774126,0.007477961,0.046533377
ENSG00000244514,RN7SL125P,13.7250512,2.069996735,0.773958852,2.674556573,0.007482815,0.046549239
ENSG00000131023,LATS1,310.8204049,-0.539898139,0.201923158,-2.673780181,0.00750016,0.046630703
ENSG00000198674,OR10G6,20.44251221,1.884741293,0.704901959,2.673763733,0.007500527,0.046630703
ENSG00000279175,ENSG00000279175,25.50216044,2.237854311,0.837021708,2.673591724,0.007504375,0.046640268
ENSG00000178252,WDR6,368.9205831,-0.543352178,0.203349665,-2.672009218,0.007539858,0.046846381
ENSG00000164638,SLC29A4,66.92372302,1.112650376,0.416440781,2.671809361,0.00754435,0.046859876
ENSG00000160959,LRRC14,86.78147509,1.544109977,0.578054274,2.671219722,0.007557616,0.046927846
ENSG00000135414,GDF11,348.1100986,-0.561925764,0.210397348,-2.670783492,0.007567444,0.046974432
ENSG00000143110,C1orf162,52.41617643,1.809076901,0.677418756,2.670544452,0.007572834,0.046993451
ENSG00000114023,FAM162A,81.0969499,-0.821301034,0.307611049,-2.669933462,0.007586628,0.047064588
ENSG00000095752,IL11,19.96617927,2.365322214,0.885990133,2.669693629,0.007592049,0.047083754
ENSG00000164932,CTHRC1,363.7858748,-0.60955889,0.228362136,-2.669264264,0.007601761,0.047129521
ENSG00000254598,CSNK2A3,124.1063913,-0.700354004,0.262449115,-2.668532546,0.00761834,0.04721781
ENSG00000037042,TUBG2,148.2609398,-0.699539045,0.262241919,-2.667533272,0.007641032,0.047324317
ENSG00000100678,SLC8A3,54.62506527,1.034623786,0.387882574,2.667363413,0.007644896,0.047324317
ENSG00000196090,PTPRT,44.87933919,1.178374751,0.441763688,2.667432347,0.007643328,0.047324317
ENSG00000293473,CENPBD1P,15.15696789,3.150118253,1.18088609,2.667588584,0.007639775,0.047324317
ENSG00000181192,DHTKD1,31.75119861,1.582861754,0.593705295,2.666073162,0.007674299,0.047491779
ENSG00000221953,LINC02897,14.03735157,3.090552216,1.1593105,2.665853726,0.00767931,0.047508232
ENSG00000261697,ENSG00000261697,15.59332852,1.859049279,0.697438419,2.665538961,0.007686502,0.04753817
ENSG00000113196,HAND1,242.4871656,0.85557803,0.321007754,2.665287738,0.007692247,0.04755375
ENSG00000113318,MSH3,88.72233799,-0.795487349,0.298469348,-2.66522293,0.00769373,0.04755375
ENSG00000136279,DBNL,334.1101627,-0.495499973,0.185942501,-2.664802126,0.007703364,0.047598727
ENSG00000167720,SRR,37.58924904,1.141432339,0.428519673,2.663663797,0.007729477,0.047745477
ENSG00000163492,CCDC141,19.46439098,1.832727569,0.688130235,2.663344052,0.007736826,0.047776263
ENSG00000096060,FKBP5,222.6063856,-0.673227265,0.252795734,-2.663127476,0.007741808,0.047792414
ENSG00000133030,MPRIP,944.6978299,-0.406488528,0.152645639,-2.662955401,0.007745768,0.047797409
ENSG00000186230,ZNF749,45.1350384,-1.088288014,0.408687316,-2.662886691,0.00774735,0.047797409
