gene_id,Gene_symbol,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
g301,4930528H21Rik,3.844080703,2.356649584,0.971178669,2.430157182,2.106944288,0
g302,4930529L06Rik,1.922040351,1.571099723,0,2.430157182,8.427777152,4.059584664
g303,4930534D22Rik,8.649181581,1.571099723,3.884714677,8.505550137,2.106944288,2.029792332
g304,4930535O05Rik,0,0.785549861,5.827072015,0,3.160416432,1.014896166
g305,4930539M17Rik,0.961020176,10.99769806,3.884714677,1.215078591,0,1.014896166
g306,4930542D17Rik,2.883060527,3.927749307,1.942357338,2.430157182,13.69513787,7.104273162
g307,4930544F09Rik,4.805100878,3.142199446,6.798250685,3.645235773,8.427777152,2.029792332
g308,4930546K05Rik,5.766121054,4.713299169,3.884714677,2.430157182,4.213888576,6.089376996
g309,4930550C14Rik,3.844080703,10.2121482,7.769429354,18.22617887,24.22985931,26.38730032
g310,4930555A03Rik,32.67468597,36.13529363,49.53011213,21.87141464,21.06944288,26.38730032
g311,4930558J18Rik,1.922040351,16.49654709,20.39475205,12.15078591,9.481249296,10.14896166
g312,4930563E22Rik,10.57122193,10.2121482,5.827072015,29.16188618,22.12291502,34.50646965
g313,4930568G15Rik,0,0,0,6.075392955,2.106944288,4.059584664
g314,4930577N17Rik,7.688161405,1.571099723,5.827072015,4.860314364,7.374305008,4.059584664
g315,4930578G10Rik,29.79162545,38.49194321,30.10653875,26.731729,26.3368036,40.59584664
g316,4930578L24Rik,23.06448422,28.27979501,10.68296536,21.87141464,16.8555543,23.34261182
g317,4930578M01Rik,1.922040351,2.356649584,0,7.290471546,3.160416432,3.044688498
g318,4930579G24Rik,172.0226114,184.6042174,157.3309444,139.734038,140.1117952,127.8769169
g319,4930579K19Rik,0.961020176,1.571099723,0,0,3.160416432,5.07448083
g320,4930581F22Rik,2.883060527,7.069948753,9.711786692,12.15078591,2.106944288,4.059584664
g321,4930590J08Rik,24.98652457,16.49654709,28.16418141,41.3126721,21.06944288,15.22344249
g322,4930594M22Rik,32.67468597,71.48503739,43.70304011,57.10869378,84.27777152,57.84908146
g323,4930595M18Rik,0,3.927749307,0.971178669,6.075392955,12.64166573,17.25323482
g324,4931406C07Rik,123.9716027,130.401277,132.080299,188.3371816,155.9138773,176.5919329
g325,4931406H21Rik,46.12896843,21.20984626,31.07771741,19.44125746,36.87152504,20.29792332
g326,4931408D14Rik,0,0,0.971178669,4.860314364,5.26736072,9.134065494
g327,4931414P19Rik,134.5428246,90.33823406,82.55018688,82.62534419,96.91943725,89.31086261
g328,4931415C17Rik,0,0,3.884714677,2.430157182,3.160416432,2.029792332
g329,4931440P22Rik,7.688161405,10.99769806,9.711786692,3.645235773,9.481249296,5.07448083
g330,4932443L11Rik,4.805100878,10.2121482,8.740608023,15.79602168,9.481249296,10.14896166
g331,4933404O12Rik,505.4966124,402.2015291,514.7246947,466.590179,369.7687225,380.5860623
g332,4933406B17Rik,3.844080703,7.069948753,6.798250685,4.860314364,6.320832864,8.119169328
g333,4933407K13Rik,15.37632281,8.641048476,11.65414403,12.15078591,4.213888576,18.26813099
g334,4933407O12Rik,10.57122193,2.356649584,4.855893346,2.430157182,6.320832864,9.134065494
g335,4933408J17Rik,19.22040351,14.92544737,26.22182407,21.87141464,47.40624648,19.28302715
g336,4933408N05Rik,3.844080703,3.142199446,1.942357338,1.215078591,3.160416432,2.029792332
g337,4933409K07Rik,0.961020176,4.713299169,1.942357338,0,5.26736072,4.059584664
g338,4933411K16Rik,14.41530264,1.571099723,4.855893346,15.79602168,11.58819358,26.38730032
g339,4933412E12Rik,81.68671493,58.91623961,51.47246947,87.48565855,83.22429938,75.10231629
g340,4933417C20Rik,21.14244386,24.3520457,21.36593072,19.44125746,9.481249296,17.25323482
g341,4933421O10Rik,14.41530264,17.28209695,21.36593072,51.03330082,31.60416432,59.8788738
g342,4933424G06Rik,1.922040351,0,10.68296536,0,0,2.029792332
g343,4933424N20Rik,17.29836316,3.927749307,18.45239472,12.15078591,3.160416432,0
g344,4933425B07Rik,9.610201757,21.99539612,10.68296536,9.720628728,34.76458075,14.20854632
g345,4933426B08Rik,0,6.284398891,0,0,7.374305008,12.17875399
g346,4933427D14Rik,112.4393606,155.5388726,189.3798405,173.7562385,162.2347102,156.2940096
g347,4933427E11Rik,6.72714123,1.571099723,0,3.645235773,2.106944288,1.014896166
g348,4933430I17Rik,15.37632281,14.92544737,3.884714677,31.59204337,14.74861002,13.19365016
g349,4933431E20Rik,70.15447282,69.91393767,118.4837976,174.9713171,115.8819358,95.40023961
g350,4933431K14Rik,11.53224211,7.855498614,25.2506454,6.075392955,11.58819358,8.119169328
g351,4933432I03Rik,3.844080703,6.284398891,11.65414403,1.215078591,1.053472144,16.23833866
g352,4933432K03Rik,2.883060527,3.927749307,11.65414403,1.215078591,9.481249296,1.014896166
g353,4933434E20Rik,462.2507045,404.5581786,477.8199053,445.9338429,445.6187169,404.9435703
g354,4933436H12Rik,3.844080703,3.142199446,3.884714677,13.3658645,4.213888576,9.134065494
g355,4933439C10Rik,3.844080703,6.284398891,0.971178669,14.58094309,36.87152504,23.34261182
g356,4933440N22Rik,8.649181581,13.35434764,19.42357338,15.79602168,8.427777152,8.119169328
g357,5031425E22Rik,70.15447282,58.91623961,38.84714677,87.48565855,60.04791221,54.80439297
g358,5031434C07Rik,4.805100878,2.356649584,0.971178669,1.215078591,2.106944288,5.07448083
g359,5031434O11Rik,0.961020176,7.855498614,5.827072015,20.65633605,12.64166573,7.104273162
g360,5031439G07Rik,2039.284813,1963.874654,2019.080453,2277.05728,2072.179707,2052.120048
g361,5033406O09Rik,13.45428246,11.78324792,10.68296536,14.58094309,11.58819358,7.104273162
g362,5033417F24Rik,3.844080703,3.927749307,15.53885871,4.860314364,11.58819358,10.14896166
g363,5033421B08Rik,17.29836316,9.426598337,2.913536008,26.731729,20.01597074,14.20854632
g364,5330416C01Rik,2.883060527,3.927749307,0,1.215078591,2.106944288,4.059584664
g365,5330434G04Rik,45.16794826,19.63874654,29.13536008,43.74282928,42.13888576,51.75970447
g366,5330438D12Rik,7.688161405,9.426598337,5.827072015,19.44125746,29.49722003,18.26813099
g367,5430400D12Rik,6.72714123,7.069948753,0,1.215078591,16.8555543,10.14896166
g368,5430401H09Rik,2.883060527,0.785549861,1.942357338,3.645235773,2.106944288,6.089376996
g369,5430403N17Rik,13.45428246,14.92544737,6.798250685,9.720628728,8.427777152,9.134065494
g370,5430405H02Rik,11.53224211,6.284398891,3.884714677,2.430157182,18.96249859,7.104273162
g371,5430416N02Rik,64.38835177,53.41739058,51.47246947,109.3570732,63.20832864,119.7577476
g372,5430425K12Rik,3.844080703,7.855498614,1.942357338,3.645235773,4.213888576,10.14896166
g373,5430440P10Rik,3.844080703,3.142199446,0,1.215078591,1.053472144,5.07448083
g374,5530601H04Rik,24.98652457,23.56649584,6.798250685,37.66743632,24.22985931,29.43198882
g375,5730408K05Rik,24.98652457,35.34974376,54.38600548,251.5212683,273.9027574,219.2175719
g376,5730409E04Rik,69.19345265,84.83938503,78.66547221,80.19518701,103.2402701,113.6683706
g377,5730409K12Rik,20.18142369,13.35434764,3.884714677,40.0975935,35.8180529,16.23833866
g378,5730420D15Rik,1.922040351,4.713299169,2.913536008,0,0,3.044688498
g379,5730455P16Rik,199.8921965,224.6672604,169.9562671,219.929225,220.1756781,241.5452875
g380,5730480H06Rik,4.805100878,0,8.740608023,2.430157182,2.106944288,0
g381,5730488B01Rik,0.961020176,0.785549861,0,1.215078591,4.213888576,4.059584664
g382,5830417I10Rik,745.7516563,671.6451315,942.0433091,607.5392955,522.5221834,536.8800718
g383,5830433I10Rik,5.766121054,9.426598337,17.48121605,18.22617887,25.28333146,21.31281949
g384,5830444B04Rik,6.72714123,10.2121482,4.855893346,21.87141464,21.06944288,19.28302715
g385,5830448L01Rik,1.922040351,5.49884903,20.39475205,8.505550137,9.481249296,8.119169328
g386,5930403N24Rik,0,0,5.827072015,0,2.106944288,6.089376996
g387,5930430L01Rik,12.49326228,21.99539612,18.45239472,32.80712196,33.71110861,23.34261182
g388,6030442K20Rik,4.805100878,5.49884903,4.855893346,8.505550137,3.160416432,1.014896166
g389,6030443J06Rik,3.844080703,6.284398891,0,6.075392955,9.481249296,8.119169328
g390,6030458C11Rik,690.0124861,613.5144418,734.2110739,665.8630679,724.7888351,705.3528354
g391,6230400D17Rik,5.766121054,0,3.884714677,0,2.106944288,3.044688498
g392,6330403K07Rik,51.89508949,61.27288919,67.01132818,86.27057996,82.17082723,86.26617411
g393,6330403L08Rik,65.34937195,51.84629085,76.72311487,55.89361519,67.42221722,89.31086261
g394,6330409D20Rik,9.610201757,6.284398891,21.36593072,9.720628728,30.55069218,23.34261182
g395,6330415B21Rik,14.41530264,7.855498614,1.942357338,8.505550137,10.53472144,6.089376996
g396,6330415G19Rik,1.922040351,0.785549861,1.942357338,2.430157182,6.320832864,1.014896166
g397,6330418K02Rik,25.94754474,20.4242964,31.07771741,18.22617887,22.12291502,23.34261182
g398,6330549D23Rik,4.805100878,4.713299169,1.942357338,1.215078591,2.106944288,1.014896166
g399,6430548M08Rik,452.6405027,487.0409141,426.3474358,436.2132142,445.6187169,413.0627396
g400,6430571L13Rik,5.766121054,11.78324792,5.827072015,7.290471546,8.427777152,10.14896166
g401,6430573P05Rik,1.922040351,7.855498614,0,9.720628728,4.213888576,10.14896166
g402,6430584L05Rik,4.805100878,12.56879778,6.798250685,2.430157182,9.481249296,16.23833866
g403,6430590A10Rik,0.961020176,0,6.798250685,1.215078591,3.160416432,0
g404,6530402F18Rik,66.31039212,36.92084349,35.93361076,441.0735285,473.0089927,423.2117012
g405,6530409C15Rik,4.805100878,16.49654709,12.6253227,14.58094309,20.01597074,14.20854632
g406,6820408C15Rik,0,0,0.971178669,2.430157182,12.64166573,9.134065494
g407,6820431F20Rik,3887.326611,3944.245854,3766.230879,5358.496586,5732.995408,5595.122563
g408,8030431J09Rik,27.86958509,25.92314543,22.33710939,66.82932251,44.24583005,64.95335463
g409,8030453O22Rik,1.922040351,5.49884903,4.855893346,1.215078591,1.053472144,3.044688498
g410,8030474K03Rik,162.4124097,175.1776191,137.907371,121.5078591,152.7534609,185.7259984
g411,8430429K09Rik,27.86958509,40.06304293,21.36593072,63.18408673,50.56666291,40.59584664
g412,8430431K14Rik,26.90856492,10.2121482,14.56768004,3.645235773,10.53472144,8.119169328
g413,8430432A02Rik,4.805100878,3.142199446,1.942357338,4.860314364,3.160416432,2.029792332
g414,9030607L20Rik,33.63570615,9.426598337,19.42357338,23.08649323,22.12291502,19.28302715
g415,9030612E09Rik,22.10346404,21.20984626,5.827072015,13.3658645,11.58819358,13.19365016
g416,9030622O22Rik,0.961020176,2.356649584,3.884714677,1.215078591,2.106944288,1.014896166
g417,9130002K18Rik,33.63570615,40.84859279,52.44364814,63.18408673,75.84999437,59.8788738
g418,9130004C02Rik,24.02550439,18.06764681,29.13536008,2.430157182,8.427777152,6.089376996
g419,9130019P16Rik,0.961020176,0,4.855893346,6.075392955,2.106944288,1.014896166
g420,9130023H24Rik,81.68671493,64.41508864,67.98250685,65.61424392,60.04791221,49.72991214
g421,9130024F11Rik,0.961020176,12.56879778,2.913536008,3.645235773,1.053472144,1.014896166
g422,9130213A22Rik,20.18142369,32.20754432,18.45239472,69.25947969,110.6145751,70.02783546
g423,9130221H12Rik,31.7136658,0,24.27946673,37.66743632,0,20.29792332
g424,9130401M01Rik,579.4951659,582.8779972,576.8801295,548.0004446,565.7145413,564.2822683
g425,9130604C24Rik,2.883060527,0,1.942357338,3.645235773,2.106944288,5.07448083
g426,9230105E05Rik,0,1.571099723,1.942357338,4.860314364,5.26736072,2.029792332
g427,9230114K14Rik,10.57122193,5.49884903,16.51003738,13.3658645,8.427777152,14.20854632
g428,9230116L04Rik,2.883060527,3.927749307,0,0,1.053472144,1.014896166
g429,9330020H09Rik,32.67468597,32.20754432,27.19300274,20.65633605,32.65763646,33.49157348
g430,9330104G04Rik,13.45428246,8.641048476,10.68296536,37.66743632,25.28333146,25.37240415
g431,9330117O12Rik,8.649181581,7.069948753,0,7.290471546,7.374305008,12.17875399
g432,9330133O14Rik,42.28488773,33.77864404,36.90478943,40.0975935,29.49722003,35.52136581
g433,9330136K24Rik,2.883060527,0.785549861,0,2.430157182,8.427777152,1.014896166
g434,9330151L19Rik,51.89508949,48.70409141,44.67421878,72.90471546,77.95693866,65.96825079
g435,9330154J02Rik,28.83060527,25.13759557,28.16418141,12.15078591,5.26736072,6.089376996
g436,9330159F19Rik,852.4248958,902.5967908,885.7149463,623.3353172,646.8318964,601.8334265
g437,9330159M07Rik,10.57122193,10.2121482,5.827072015,14.58094309,29.49722003,15.22344249
g438,9330188P03Rik,16.33734299,9.426598337,7.769429354,35.23727914,22.12291502,28.41709265
g439,9430015G10Rik,93.21895704,88.76713434,74.78075753,193.197496,219.122206,202.9792332
g440,9430018G01Rik,32.67468597,20.4242964,49.53011213,98.42136587,88.4916601,88.29596645
g441,9430037G07Rik,0.961020176,1.571099723,5.827072015,7.290471546,0,2.029792332
g442,9430038I01Rik,28.83060527,22.78094598,29.13536008,31.59204337,43.1923579,41.61074281
g443,9430060I03Rik,2.883060527,6.284398891,0.971178669,0,4.213888576,2.029792332
g444,9430078G10Rik,1.922040351,1.571099723,4.855893346,2.430157182,4.213888576,7.104273162
g445,9430083A17Rik,4.805100878,4.713299169,3.884714677,4.860314364,10.53472144,8.119169328
g446,9430085M18Rik,30.75264562,12.56879778,20.39475205,29.16188618,30.55069218,24.35750799
g447,9430091E24Rik,1.922040351,2.356649584,10.68296536,15.79602168,7.374305008,10.14896166
g448,9530018F02Rik,2.883060527,7.069948753,1.942357338,3.645235773,10.53472144,10.14896166
g449,9530020I12Rik,0,5.49884903,4.855893346,2.430157182,8.427777152,8.119169328
g450,9530026F06Rik,0,3.927749307,3.884714677,7.290471546,5.26736072,2.029792332
g451,9530036M11Rik,3.844080703,2.356649584,1.942357338,0,1.053472144,1.014896166
g452,9530051G07Rik,23.06448422,18.85319667,10.68296536,23.08649323,11.58819358,15.22344249
g453,9530052C20Rik,0.961020176,0.785549861,6.798250685,0,8.427777152,9.134065494
g454,9530059O14Rik,150.8801676,123.3313282,146.6479791,100.8515231,132.7374901,71.04273162
g455,9530068E07Rik,1282.961935,1305.58387,1319.831811,1290.413464,1154.60547,1168.145487
g456,9530080O11Rik,1.922040351,0,2.913536008,0,4.213888576,4.059584664
g457,9530082P21Rik,13.45428246,11.78324792,24.27946673,21.87141464,15.80208216,18.26813099
g458,9630009A06Rik,8.649181581,0,3.884714677,9.720628728,7.374305008,4.059584664
g459,9630028I04Rik,0,0,0,26.731729,21.06944288,13.19365016
g460,9930012K11Rik,8.649181581,15.71099723,27.19300274,20.65633605,25.28333146,26.38730032
g461,9930014A18Rik,136.4648649,135.900126,142.7632644,143.3792737,185.4110973,173.5472444
g462,A030010E16Rik,4.805100878,4.713299169,2.913536008,3.645235773,3.160416432,7.104273162
g463,A130010J15Rik,145.1140465,116.2613795,143.734443,267.31729,224.3895667,209.0686102
g464,A130014A01Rik,2.883060527,15.71099723,3.884714677,18.22617887,11.58819358,8.119169328
g465,A130051J06Rik,1.922040351,1.571099723,3.884714677,4.860314364,3.160416432,1.014896166
g466,A230006K03Rik,12.49326228,16.49654709,22.33710939,193.197496,179.0902645,225.3069489
g467,A230045G11Rik,69.19345265,70.69948753,96.14668825,69.25947969,74.79652222,103.5194089
g468,A230051N06Rik,6.72714123,6.284398891,9.711786692,10.93570732,2.106944288,10.14896166
g469,A230054N11Rik,2.883060527,0,0,3.645235773,4.213888576,2.029792332
g470,A230057D06Rik,11.53224211,21.99539612,27.19300274,55.89361519,77.95693866,65.96825079
g471,A230072C01Rik,0,7.855498614,3.884714677,0,11.58819358,13.19365016
g472,A230072E10Rik,18.25938334,3.927749307,3.884714677,18.22617887,23.17638717,14.20854632
g473,A230072I06Rik,10.57122193,12.56879778,4.855893346,8.505550137,5.26736072,5.07448083
g474,A230087F16Rik,21.14244386,10.2121482,12.6253227,27.94680759,21.06944288,22.32771565
g475,A230103J11Rik,3.844080703,3.142199446,0,2.430157182,2.106944288,0
g476,A330001L22Rik,4.805100878,6.284398891,4.855893346,2.430157182,3.160416432,9.134065494
g477,A330009N23Rik,2.883060527,0,0,10.93570732,3.160416432,4.059584664
g478,A330023F24Rik,26.90856492,8.641048476,6.798250685,30.37696478,49.51319077,46.68522364
g479,A330035P11Rik,2.883060527,4.713299169,1.942357338,8.505550137,7.374305008,7.104273162
g480,A330049N07Rik,0,2.356649584,0,17.01110027,8.427777152,14.20854632
g481,A330069E16Rik,67.2714123,57.34513988,67.98250685,143.3792737,111.6680473,159.3386981
g482,A330074K22Rik,14.41530264,14.13989751,35.93361076,23.08649323,17.90902645,6.089376996
g483,A330076H08Rik,11.53224211,10.99769806,6.798250685,71.68963687,66.36874507,47.7001198
g484,A330094K24Rik,5.766121054,1.571099723,0,12.15078591,4.213888576,1.014896166
g485,A330102I10Rik,6.72714123,0,0,0,0,4.059584664
g486,A3galt2,11.53224211,9.426598337,24.27946673,27.94680759,28.44374789,21.31281949
g487,A430005L14Rik,374.7978685,310.2921953,309.8059955,211.4236748,215.9617895,287.215615
g488,A430033K04Rik,356.5384852,323.6465429,393.327361,212.6387534,229.6569274,227.3367412
g489,A430035B10Rik,5.766121054,0,7.769429354,6.075392955,4.213888576,3.044688498
g490,A430046D13Rik,7.688161405,6.284398891,20.39475205,17.01110027,18.96249859,25.37240415
g491,A430057M04Rik,16.33734299,7.069948753,8.740608023,7.290471546,6.320832864,9.134065494
g492,A430078I02Rik,0.961020176,14.92544737,10.68296536,17.01110027,5.26736072,10.14896166
g493,A430105J06Rik,3.844080703,3.927749307,2.913536008,2.430157182,0,0
g494,A430108G06Rik,0,0,0,6.075392955,3.160416432,10.14896166
g495,A4galt,290.2280931,294.581198,239.8811313,356.0180272,363.4478897,356.2285543
g496,A530006G24Rik,10.57122193,3.142199446,0,2.430157182,0,1.014896166
g497,A530088E08Rik,5.766121054,3.142199446,2.913536008,4.860314364,4.213888576,4.059584664
g498,A630001G21Rik,0,1.571099723,16.51003738,6.075392955,6.320832864,18.26813099
g499,A630026N12Rik,23.06448422,25.92314543,63.1266135,27.94680759,31.60416432,24.35750799
g500,A630034I12Rik,200.8532167,156.3244224,205.8898779,168.8959242,211.7479009,141.0705671
g501,A630039O03Rik,2.883060527,6.284398891,0,2.430157182,7.374305008,3.044688498
g502,A630052C17Rik,9.610201757,27.49424515,18.45239472,29.16188618,31.60416432,19.28302715
g503,A630066F11Rik,11.53224211,11.78324792,11.65414403,3.645235773,12.64166573,7.104273162
g504,A630072M18Rik,30.75264562,14.92544737,25.2506454,20.65633605,20.01597074,20.29792332
g505,A630089N07Rik,20.18142369,20.4242964,24.27946673,53.46345801,47.40624648,78.14700479
g506,A730008H23Rik,627.5461747,478.3998656,587.5630949,743.6280977,615.2277321,641.4143769
g507,A730013G03Rik,6.72714123,12.56879778,7.769429354,2.430157182,3.160416432,3.044688498
g508,A730017L22Rik,3.844080703,5.49884903,11.65414403,7.290471546,3.160416432,1.014896166
g509,A730018C14Rik,6.72714123,7.069948753,9.711786692,12.15078591,6.320832864,11.16385783
g510,A730035I17Rik,16.33734299,10.99769806,9.711786692,19.44125746,22.12291502,16.23833866
g511,A730049H05Rik,2.883060527,7.069948753,20.39475205,14.58094309,6.320832864,2.029792332
g512,A730090N16Rik,3.844080703,2.356649584,0,2.430157182,2.106944288,2.029792332
g513,A730094K22Rik,7.688161405,8.641048476,8.740608023,12.15078591,21.06944288,11.16385783
g514,A730098A19Rik,7.688161405,0,10.68296536,0,2.106944288,3.044688498
g515,A830009L08Rik,10.57122193,4.713299169,7.769429354,7.290471546,11.58819358,11.16385783
g516,A830011K09Rik,8.649181581,1.571099723,2.913536008,0,2.106944288,7.104273162
g517,A830018L16Rik,5.766121054,7.069948753,4.855893346,14.58094309,14.74861002,23.34261182
g518,A830019P07Rik,26.90856492,32.20754432,32.04889608,18.22617887,41.08541362,36.53626198
g519,A830021F12Rik,0.961020176,3.927749307,0,1.215078591,2.106944288,4.059584664
g520,A830049F12Rik,4.805100878,5.49884903,0,4.860314364,6.320832864,3.044688498
g521,A830052D11Rik,0,3.142199446,0,2.430157182,8.427777152,2.029792332
