baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name
12.62822286,-2.753171618,0.765069322,-3.598591055,0.000319946,0.001105089,4921529L05Rik,4921529L05Rik
16.50998224,-0.64356209,0.568168499,-1.13269583,0.257342009,0.387656662,4921531C22Rik,4921531C22Rik
2.06531797,0.211768045,1.588294135,0.133330496,0.893932011,0.934790515,4921536K21Rik,4921536K21Rik
7.709187673,-0.532493758,0.871454492,-0.611040235,0.541172944,0.669057972,4922502B01Rik,4922502B01Rik
7.371741729,0.024932918,0.843388606,0.029562788,0.976415743,0.98596297,4930402K13Rik,4930402K13Rik
1.917520438,-0.666723267,1.543540059,-0.431944259,0.665781926,NA,4930404H24Rik,4930404H24Rik
1.839992736,1.628263762,1.802079625,0.903547068,0.366235619,NA,4930405H06Rik,4930405H06Rik
2.536228898,1.38006178,1.459469953,0.945591088,0.344357192,0.48355186,4930405O22Rik,4930405O22Rik
8.670873992,0.186039457,0.796708305,0.233510127,0.815365307,0.881750462,4930412C18Rik,4930412C18Rik
1.850782375,-0.618416409,1.683658479,-0.367305138,0.713391422,NA,4930412M03Rik,4930412M03Rik
2.419757874,1.106074728,1.491225644,0.741721907,0.458255844,0.595350547,4930413G21Rik,4930413G21Rik
3.030679437,-0.875370186,1.414819339,-0.618715169,0.536104016,0.664612239,4930426I24Rik,4930426I24Rik
2.824171634,-0.040784613,1.496376547,-0.027255581,0.978255885,0.987078682,4930426L09Rik,4930426L09Rik
8.492544707,-0.568789659,0.76908988,-0.739562012,0.459565799,0.596697061,4930429B21Rik,4930429B21Rik
3.107974537,0.117354719,1.236066988,0.094942038,0.924360866,0.953704788,4930430E12Rik,4930430E12Rik
6.701117706,1.164419654,0.993096289,1.172514354,0.240990612,0.368721764,4930431P19Rik,4930431P19Rik
3.694902428,5.473060838,1.604203698,3.411699426,0.000645593,0.002109234,4930438A08Rik,4930438A08Rik
3.70655453,0.370722761,1.193306693,0.310668467,0.756052672,0.840524064,4930439D14Rik,4930439D14Rik
12.54186009,0.062859774,0.661432635,0.095035792,0.924286398,0.953684333,4930444P10Rik,4930444P10Rik
4.790374586,1.282785275,1.065887208,1.203490637,0.228786512,0.354084508,4930445E18Rik,4930445E18Rik
56.03505971,0.546549441,0.299872096,1.822608531,0.068362703,0.13382871,4930445K14Rik,4930445K14Rik
9.871066974,0.152637146,0.698361943,0.218564524,0.826989291,0.890019368,4930447M23Rik,4930447M23Rik
15.12938422,0.662938332,0.592535048,1.118817079,0.263218184,0.394228693,4930449C09Rik,4930449C09Rik
3.790161561,0.136095405,1.095684447,0.124210401,0.901148687,0.939250405,4930452G13Rik,4930452G13Rik
384.5798585,-0.134378118,0.118526929,-1.133734921,0.256905757,0.387149272,4930453N24Rik,4930453N24Rik
3.803624928,1.683920345,1.170527073,1.438600084,0.150263863,0.254496892,4930470G03Rik,4930470G03Rik
3.404912237,1.144642269,1.235407024,0.926530485,0.354170362,0.49379576,4930473H19Rik,4930473H19Rik
7.180374215,1.359260822,0.860061868,1.580422143,0.114010224,0.203271063,4930480K23Rik,4930480K23Rik
15.64394707,1.323870832,0.613443901,2.158096006,0.030920368,0.068103633,4930481B07Rik,4930481B07Rik
63.81080736,-0.908813359,0.299579616,-3.033628824,0.002416315,0.007015796,4930486L24Rik,4930486L24Rik
58.69363108,0.340475395,0.335526075,1.014750924,0.310224573,0.446286636,4930488B22Rik,4930488B22Rik
9.723402435,-0.015415262,0.718246261,-0.021462362,0.982876827,0.989609841,4930502C15Rik,4930502C15Rik
291.0258726,0.942624744,0.149935493,6.286868616,3.24E-10,2.26E-09,4930503L19Rik,4930503L19Rik
6.990235571,-0.401417072,0.846319193,-0.474309309,0.635279354,0.747188528,4930507D05Rik,4930507D05Rik
4.056858405,-1.139891503,1.098125641,-1.038033773,0.299254332,0.434010791,4930509G22Rik,4930509G22Rik
20.63425673,-0.057331105,0.490201079,-0.116954262,0.906896298,0.942595349,4930513N10Rik,4930513N10Rik
1.923217247,-0.728378317,1.561635722,-0.466420117,0.640914814,NA,4930517O19Rik,4930517O19Rik
3.949361762,2.612729995,1.316799094,1.984152333,0.047238861,0.0978239,4930518P08Rik,4930518P08Rik
3.602220962,0.517627915,1.175606352,0.440307178,0.659714643,0.767548807,4930519F09Rik,4930519F09Rik
2.528261083,3.876171991,3.927187763,0.987009592,0.323637936,0.461399519,4930519F16Rik,4930519F16Rik
10.84549209,-0.365529474,0.906104428,-0.403407668,0.686648347,0.788477768,4930520E11Rik,4930520E11Rik
9.791134981,0.017662675,0.723287851,0.02441998,0.980517611,0.988274537,4930520O04Rik,4930520O04Rik
1.789642214,1.130433277,1.680683476,0.672603315,0.501199692,NA,4930522H14Rik,4930522H14Rik
54.8365872,-0.115203467,0.345536204,-0.33340491,0.738828657,0.828180896,4930522L14Rik,4930522L14Rik
2.990898806,-2.231676529,1.502721579,-1.485089826,0.137520031,0.237152591,4930524J08Rik,4930524J08Rik
129.1551464,1.424071242,0.21010239,6.777986876,1.22E-11,9.47E-11,4930526I15Rik,4930526I15Rik
3.963306746,-1.798945561,1.220866339,-1.47349919,0.140616482,0.241695831,4930528A17Rik,4930528A17Rik
2.494611348,2.889657601,1.626045203,1.777107792,0.075550506,0.145587169,4930528D03Rik,4930528D03Rik
1.951501738,-0.682323415,1.618149384,-0.421668989,0.673266642,NA,4930528H21Rik,4930528H21Rik
3.068443179,2.082955552,1.380024001,1.50936183,0.131206342,0.228073521,4930529L06Rik,4930529L06Rik
4.457880456,-0.166686206,1.113952625,-0.149634915,0.88105266,0.926381835,4930534D22Rik,4930534D22Rik
1.797989079,-0.631675212,1.845033352,-0.3423652,0.732076074,NA,4930535O05Rik,4930535O05Rik
3.012234612,-2.865516955,1.598235833,-1.792924984,0.07298492,0.141362249,4930539M17Rik,4930539M17Rik
5.330455898,1.405049434,1.016447488,1.382313844,0.166875357,0.276693076,4930542D17Rik,4930542D17Rik
4.808059378,-0.053343171,1.020905743,-0.052250828,0.958328833,0.975601559,4930544F09Rik,4930544F09Rik
4.516259609,-0.161519059,1.016285127,-0.158930849,0.873723355,0.921506751,4930546K05Rik,4930546K05Rik
15.11149946,1.645244762,0.603980042,2.724005177,0.00644955,0.017094,4930550C14Rik,4930550C14Rik
31.27804159,-0.767167795,0.405168389,-1.893454219,0.058297491,0.116990469,4930555A03Rik,4930555A03Rik
11.76572273,-0.295324648,0.74296824,-0.397492965,0.691003973,0.791778103,4930558J18Rik,4930558J18Rik
18.73361883,1.682494169,0.540163284,3.114788101,0.001840771,0.005474945,4930563E22Rik,4930563E22Rik
2.040320318,4.615288926,1.888989998,2.443257471,0.014555349,0.035102184,4930568G15Rik,4930568G15Rik
5.23008953,0.129514763,0.984994115,0.131487855,0.895389394,0.935482256,4930577N17Rik,4930577N17Rik
32.00908111,-0.070704825,0.398244115,-0.177541419,0.859083134,0.91174083,4930578G10Rik,4930578G10Rik
20.68280423,-0.008206813,0.514327565,-0.015956394,0.98726918,0.991929595,4930578L24Rik,4930578L24Rik
2.962377735,1.619294939,1.360217001,1.190468093,0.233862464,0.36040632,4930578M01Rik,4930578M01Rik
153.6134206,-0.336881364,0.180660951,-1.86471599,0.062221224,0.123604861,4930579G24Rik,4930579G24Rik
1.79450286,1.684009812,1.815519763,0.927563471,0.353634054,NA,4930579K19Rik,4930579K19Rik
6.330351806,-0.124154352,0.943004711,-0.131658252,0.895254608,0.935453432,4930581F22Rik,4930581F22Rik
24.54213509,0.150724724,0.492485863,0.306048833,0.759567465,0.842660245,4930590J08Rik,4930590J08Rik
57.84971837,0.422307827,0.338205515,1.248672207,0.21178499,0.333170276,4930594M22Rik,4930594M22Rik
6.811536914,2.811763475,1.03850515,2.707510382,0.006778995,0.017872175,4930595M18Rik,4930595M18Rik
151.2160284,0.428746581,0.181855111,2.357627334,0.018392146,0.043173925,4931406C07Rik,4931406C07Rik
29.17120632,-0.35128519,0.454486114,-0.772928324,0.439564801,0.578125431,4931406H21Rik,4931406H21Rik
3.372153208,4.31709031,1.618723736,2.666971648,0.007653813,0.019943565,4931408D14Rik,4931408D14Rik
96.04781493,-0.189921405,0.248973366,-0.762818158,0.44557185,0.583732082,4931414P19Rik,4931414P19Rik
1.917513437,1.004865082,1.738625959,0.577965074,0.563287699,NA,4931415C17Rik,4931415C17Rik
7.766435343,-0.636411136,0.798798124,-0.796710855,0.425618978,0.564932599,4931440P22Rik,4931440P22Rik
9.864014957,0.561267965,0.708139371,0.792595338,0.428013626,0.566948336,4932443L11Rik,4932443L11Rik
439.8946333,-0.225179512,0.130289135,-1.728306143,0.083933352,0.158554908,4933404O12Rik,4933404O12Rik
6.168766116,0.12534151,0.872203143,0.143706785,0.885732013,0.929118934,4933406B17Rik,4933406B17Rik
11.7173868,-0.034960212,0.689515489,-0.050702576,0.959562524,0.975904985,4933407K13Rik,4933407K13Rik
5.944803401,0.035383863,0.954161257,0.037083735,0.970418241,0.982635737,4933407O12Rik,4933407O12Rik
24.82139387,0.562105698,0.492726176,1.140807462,0.253950055,0.38380588,4933408J17Rik,4933408J17Rik
2.55565414,-0.470498875,1.341078391,-0.350836221,0.725711222,0.817889574,4933408N05Rik,4933408N05Rik
2.823937011,0.29023914,1.391926116,0.208516197,0.834825937,0.895336165,4933409K07Rik,4933409K07Rik
12.43563521,1.392153351,0.745055117,1.868523978,0.061689071,0.122766175,4933411K16Rik,4933411K16Rik
72.98128304,0.35605281,0.27221064,1.30800475,0.190871698,0.307228973,4933412E12Rik,4933412E12Rik
18.83936031,-0.541583982,0.517677679,-1.046179899,0.295477981,0.430178279,4933417C20Rik,4933417C20Rik
32.59661154,1.426387817,0.419358625,3.401355623,0.000670525,0.002184558,4933421O10Rik,4933421O10Rik
2.439133007,-2.573150366,1.88281132,-1.366653333,0.171733992,0.282677327,4933424G06Rik,4933424G06Rik
9.164951588,-1.400642118,0.943147874,-1.485071596,0.137524859,0.237152591,4933424N20Rik,4933424N20Rik
16.83038651,0.466819783,0.617102937,0.756469877,0.449367526,0.586948917,4933425B07Rik,4933425B07Rik
4.306242982,1.625965901,2.80246054,0.580192255,0.561784976,0.687527746,4933426B08Rik,4933426B08Rik
158.2738386,0.10493882,0.202655084,0.517819827,0.604583984,0.723122551,4933427D14Rik,4933427D14Rik
2.510886197,-0.301827447,1.500152555,-0.201197836,0.840543884,0.899504102,4933427E11Rik,4933427E11Rik
15.6201314,0.782267933,0.634241002,1.233392245,0.217429457,0.340340476,4933430I17Rik,4933430I17Rik
107.4676168,0.578107368,0.273441704,2.114188727,0.034499151,0.074833916,4933431E20Rik,4933431E20Rik
11.736857,-0.776139149,0.696845521,-1.113789391,0.265369549,0.396579486,4933431K14Rik,4933431K14Rik
6.714918836,-0.213605149,1.024579961,-0.208480701,0.83485365,0.895336165,4933432I03Rik,4933432I03Rik
5.029362986,-0.639819764,1.112828544,-0.574949095,0.565325725,0.690456954,4933432K03Rik,4933432K03Rik
440.1874864,-0.051344099,0.114240464,-0.449438818,0.653115134,0.761489184,4933434E20Rik,4933434E20Rik
6.264135566,1.294038026,0.907693882,1.42563264,0.153974409,0.259418416,4933436H12Rik,4933436H12Rik
14.3157897,2.720900004,0.714658033,3.807275476,0.000140506,0.000517353,4933439C10Rik,4933439C10Rik
12.2950118,-0.367497439,0.652332295,-0.563359261,0.573190272,0.696843816,4933440N22Rik,4933440N22Rik
61.70930382,0.262039922,0.314744034,0.832549291,0.405098968,0.545160944,5031425E22Rik,5031425E22Rik
2.754905474,0.064134922,1.335334714,0.048029098,0.961693052,0.977088651,5031434C07Rik,5031434C07Rik
9.174310957,1.436067048,0.818869591,1.753718864,0.079478692,0.151834192,5031434O11Rik,5031434O11Rik
2070.599492,0.087386567,0.059636338,1.465324168,0.142832496,0.244685468,5031439G07Rik,5031439G07Rik
11.5323176,-0.119109115,0.647642182,-0.183911916,0.854082556,0.908699272,5033406O09Rik,5033406O09Rik
8.318026388,0.21105599,0.830681812,0.254075613,0.799437144,0.870687542,5033417F24Rik,5033417F24Rik
15.09912393,1.035200733,0.64242359,1.611399003,0.107092784,0.193147707,5033421B08Rik,5033421B08Rik
2.365402896,0.11017256,1.484342982,0.074223115,0.940832853,0.965108486,5330416C01Rik,5330416C01Rik
38.59724573,0.561566045,0.386931464,1.451332073,0.146687414,0.24969623,5330434G04Rik,5330434G04Rik
15.02474004,1.542405705,0.594052276,2.596414101,0.009420246,0.023939923,5330438D12Rik,5330438D12Rik
7.002780756,1.028730546,1.035138049,0.993810001,0.320315376,0.457809981,5430400D12Rik,5430400D12Rik
2.908754131,1.10198604,1.300217442,0.847539807,0.396694309,0.536789097,5430401H09Rik,5430401H09Rik
10.41007531,-0.375007416,0.6874273,-0.545523019,0.585393853,0.707540092,5430403N17Rik,5430403N17Rik
8.366380769,0.405791287,0.855050098,0.474581885,0.63508502,0.747111004,5430405H02Rik,5430405H02Rik
76.93356021,0.788458592,0.287267242,2.744686743,0.006056868,0.016146406,5430416N02Rik,5430416N02Rik
5.275003778,0.391122314,0.992784896,0.393964812,0.693607019,0.793804807,5430425K12Rik,5430425K12Rik
2.388218619,0.076893794,1.509270988,0.050947639,0.959367244,0.975904985,5430440P10Rik,5430440P10Rik
24.44675926,0.711417008,0.505641077,1.40696047,0.159439111,0.266745667,5530601H04Rik,5530601H04Rik
143.2273119,2.702412852,0.238307605,11.34001935,8.31E-30,1.75E-28,5730408K05Rik,5730408K05Rik
88.30035627,0.354210062,0.24446392,1.448925726,0.147358326,0.250667141,5730409E04Rik,5730409E04Rik
21.59574518,1.292461294,0.573376974,2.254121377,0.024188533,0.055019219,5730409K12Rik,5730409K12Rik
2.098927338,-1.612546628,1.684741936,-0.957147556,0.338492783,0.477313932,5730420D15Rik,5730420D15Rik
212.6943191,0.194895959,0.161640653,1.205736027,0.227919289,0.352992755,5730455P16Rik,5730455P16Rik
3.013801729,-1.586402652,1.52664416,-1.039143694,0.298737912,0.43355004,5730480H06Rik,5730480H06Rik
1.872520311,2.430817307,1.771823573,1.371929657,0.170085337,NA,5730488B01Rik,5730488B01Rik
671.063608,-0.500819016,0.118273996,-4.234396689,2.29E-05,9.46E-05,5830417I10Rik,5830417I10Rik
16.24937754,0.995893963,0.579804466,1.717637618,0.085862734,0.16157006,5830433I10Rik,5830433I10Rik
14.00317791,1.495910766,0.609714577,2.453460724,0.014148899,0.034273523,5830444B04Rik,5830444B04Rik
8.986935033,-0.082492091,0.839616755,-0.098249696,0.921734022,0.952176613,5830448L01Rik,5830448L01Rik
2.337232217,0.529979113,1.77577112,0.298450125,0.765359637,0.846288757,5930403N24Rik,5930403N24Rik
23.80031592,0.753429606,0.464188073,1.623112807,0.104565292,0.189627811,5930430L01Rik,5930430L01Rik
4.640117665,-0.285911877,1.055578412,-0.270858019,0.786500235,0.862127157,6030442K20Rik,6030442K20Rik
5.634048529,1.200134007,1.015488972,1.181828695,0.237273679,0.364344319,6030443J06Rik,6030443J06Rik
688.9571234,0.04345061,0.095659173,0.454223146,0.649668225,0.758794053,6030458C11Rik,6030458C11Rik
2.467078086,-0.863018853,1.58554591,-0.544303919,0.58623235,0.708455423,6230400D17Rik,6230400D17Rik
72.48114803,0.498778877,0.259651272,1.920956804,0.054737153,0.110968468,6330403K07Rik,6330403K07Rik
67.75757878,0.142335484,0.289964555,0.490872009,0.623516975,0.738530151,6330403L08Rik,6330403L08Rik
16.81241068,0.792218393,0.621449612,1.274791034,0.202383215,0.321371509,6330409D20Rik,6330409D20Rik
8.223801194,0.051753971,0.828712439,0.062451061,0.950203633,0.970475233,6330415B21Rik,6330415B21Rik
2.402638961,1.089629016,1.443117887,0.755051979,0.450217795,0.587663688,6330415G19Rik,6330415G19Rik
23.52354404,-0.273204368,0.456024743,-0.599099877,0.549106284,0.675849927,6330418K02Rik,6330418K02Rik
2.632946072,-1.404539803,1.385504944,-1.013738572,0.310707514,0.446834067,6330549D23Rik,6330549D23Rik
443.4872539,-0.079190175,0.110305165,-0.717919012,0.472807224,0.608878344,6430548M08Rik,6430548M08Rik
8.207275225,0.1364742,0.767959663,0.177710115,0.858950641,0.911711095,6430571L13Rik,6430571L13Rik
5.643502988,1.256747179,1.065820833,1.179135498,0.238344225,0.365409501,6430573P05Rik,6430573P05Rik
8.720315747,0.222607254,0.817612572,0.27226496,0.785418297,0.861373981,6430584L05Rik,6430584L05Rik
2.022460981,-0.810862657,1.78962777,-0.453090118,0.650483851,0.759238591,6430590A10Rik,6430590A10Rik
246.0765115,3.274743272,0.193819967,16.89579937,4.83E-64,3.29E-62,6530402F18Rik,6530402F18Rik
13.78873847,0.514044645,0.625804344,0.821414312,0.411410314,0.550443847,6530409C15Rik,6530409C15Rik
4.196177846,4.650459672,1.578814573,2.945538856,0.003223927,0.009131319,6820408C15Rik,6820408C15Rik
4714.06965,0.524881905,0.044608129,11.76650786,5.81E-32,1.37E-30,6820431F20Rik,6820431F20Rik
42.02639118,1.206547126,0.355700862,3.392027561,0.000693775,0.002252735,8030431J09Rik,8030431J09Rik
2.931670327,-1.20035412,1.315158463,-0.912706837,0.361396747,0.501157667,8030453O22Rik,8030453O22Rik
155.9141197,-0.045610097,0.198990273,-0.229207671,0.818707511,0.883885176,8030474K03Rik,8030474K03Rik
40.60752584,0.775230401,0.373209172,2.077200827,0.037783028,0.08101071,8430429K09Rik,8430429K09Rik
12.33125328,-1.19239661,0.689554855,-1.729226617,0.083768544,0.15827784,8430431K14Rik,8430431K14Rik
3.323363465,0.011756638,1.184068394,0.009929019,0.992077919,0.994756746,8430432A02Rik,8430432A02Rik
21.16305221,0.055224344,0.531014484,0.103997812,0.917171085,0.949373522,9030607L20Rik,9030607L20Rik
14.54801509,-0.372567755,0.626502829,-0.594678489,0.552058403,0.678476723,9030612E09Rik,9030612E09Rik
1.923217247,-0.728378317,1.561635722,-0.466420117,0.640914814,NA,9030622O22Rik,9030622O22Rik
54.306817,0.649866471,0.310688807,2.091695795,0.036465737,0.078450088,9130002K18Rik,9130002K18Rik
14.69597044,-2.047138956,0.647447272,-3.161862043,0.001567638,0.004730288,9130004C02Rik,9130004C02Rik
2.502357822,0.671432588,1.527404301,0.439590609,0.660233643,0.768050242,9130019P16Rik,9130019P16Rik
64.91272978,-0.28896933,0.279420131,-1.034175059,0.301054331,0.436222602,9130023H24Rik,9130023H24Rik
3.692826342,-1.573704877,1.311159867,-1.200238748,0.230046631,0.355593291,9130024F11Rik,9130024F11Rik
53.45720883,1.806783349,0.350261935,5.158377687,2.49E-07,1.32E-06,9130213A22Rik,9130213A22Rik
18.99308203,0.050160812,2.376915333,0.021103323,0.983163234,0.989741473,9130221H12Rik,9130221H12Rik
569.5417578,-0.051399172,0.094133668,-0.546023256,0.585049951,0.707318908,9130401M01Rik,9130401M01Rik
2.608679793,1.202345641,1.429641095,0.841012227,0.400341084,0.540645824,9130604C24Rik,9130604C24Rik
2.611820746,1.773207247,1.446479896,1.225877562,0.220244754,0.343763091,9230105E05Rik,9230105E05Rik
11.43038272,0.155580594,0.678174477,0.229410866,0.818549591,0.883824921,9230114K14Rik,9230114K14Rik
1.479863024,-1.697882806,2.003611864,-0.847411036,0.396766055,NA,9230116L04Rik,9230116L04Rik
29.81346317,-0.079532489,0.408546433,-0.194671848,0.845649853,0.903251339,9330020H09Rik,9330020H09Rik
20.18357804,1.432976434,0.511558313,2.801198606,0.005091317,0.013830687,9330104G04Rik,9330104G04Rik
7.093776813,0.765901425,0.935070647,0.819084021,0.412738478,0.551698297,9330117O12Rik,9330117O12Rik
36.34741676,-0.104484332,0.365680857,-0.285725462,0.775088401,0.853746789,9330133O14Rik,9330133O14Rik
2.590240148,1.708409844,1.529394452,1.11704985,0.263973011,0.395054104,9330136K24Rik,9330136K24Rik
60.35055077,0.57691741,0.282825207,2.03983731,0.041366532,0.087394999,9330151L19Rik,9330151L19Rik
17.60665098,-1.823865609,0.572671433,-3.184837771,0.001448352,0.004395424,9330154J02Rik,9330154J02Rik
752.1228788,-0.497029814,0.085320734,-5.825428222,5.70E-09,3.54E-08,9330159F19Rik,9330159F19Rik
14.31867463,1.153685936,0.614603502,1.877122297,0.060501334,0.120746688,9330159M07Rik,9330159M07Rik
19.88510958,1.356421846,0.524642837,2.585419545,0.009726057,0.024662047,9330188P03Rik,9330188P03Rik
145.3442973,1.260167117,0.191168904,6.591904292,4.34E-11,3.24E-10,9430015G10Rik,9430015G10Rik
62.97301449,1.435374079,0.322120362,4.456017834,8.35E-06,3.65E-05,9430018G01Rik,9430018G01Rik
2.946575965,0.143218498,1.422848526,0.100656181,0.919823398,0.951329052,9430037G07Rik,9430037G07Rik
32.85700923,0.535956844,0.38660717,1.386308598,0.165652693,0.275156819,9430038I01Rik,9430038I01Rik
2.730386499,-0.693858827,1.424410189,-0.487120095,0.626173226,0.740771458,9430060I03Rik,9430060I03Rik
3.682892057,0.745276311,1.157013925,0.64413772,0.519486133,0.650329454,9430078G10Rik,9430078G10Rik
6.152886643,0.816049776,0.881077365,0.92619537,0.354344458,0.493959571,9430083A17Rik,9430083A17Rik
24.63104697,0.408959789,0.470368415,0.869445687,0.384603403,0.524822768,9430085M18Rik,9430085M18Rik
8.046823942,1.166854591,0.860839095,1.355485129,0.175263043,0.287487396,9430091E24Rik,9430091E24Rik
6.037380915,1.016783897,0.942381149,1.078951864,0.280609187,0.4138759,9530018F02Rik,9530018F02Rik
4.888641006,0.868609002,1.10301036,0.787489432,0.430995412,0.56981766,9530020I12Rik,9530020I12Rik
3.733348097,0.877102149,1.224739612,0.716153981,0.473896275,0.609769366,9530026F06Rik,9530026F06Rik
1.701909323,-1.935001823,1.794632476,-1.078216208,0.280937281,NA,9530036M11Rik,9530036M11Rik
17.08312926,-0.086404848,0.558465537,-0.154718317,0.877043389,0.923782969,9530051G07Rik,9530051G07Rik
